x,y,power_density,current_density,resistance,via_density,layer_type,layer_factor,ir_drop
125,9,0.5815917549597605,0.9973054889180594,0.06270785288212608,3,M4,0.6,0.5774151813733122
135,127,1.3035176462124611,0.6874981114048778,0.1390147060213462,1,M3,0.8,0.8327278848992486
45,6,0.4145706786621727,0.743694360228741,0.05008427997789181,4,M4,0.6,0.41325044140142275
103,55,0.8693359719945896,1.0742340897518328,0.07625248483371996,9,M1,1.2,0.49335059152394173
134,79,1.8087786717337921,0.6826631110984901,0.11452500550978818,7,M4,0.6,0.7221916431180679
150,164,0.4155224443636869,1.795379280299983,0.046055595944495015,7,M1,1.2,0.7939135144368638
85,156,1.3600720681618454,0.9341340716153065,0.035449528641199234,7,M2,1.0,0.6327481044720169
149,11,0.48856970405631406,0.6548419596247461,0.010379139838451465,4,M1,1.2,0.4262751174781624
88,144,0.8899231998111151,0.39525018372818377,0.07831465567055955,7,M2,1.0,0.35852503687088255
21,47,1.1271720803117387,1.3774663799706803,0.14000644607852183,2,M3,0.8,1.0024211482087804
91,25,1.1968821945605208,0.1489951922426097,0.0494082048053338,8,M3,0.8,0.20527007136475742
28,111,1.2447715413509952,0.9549919956228866,0.0160729940705084,8,M2,1.0,0.5379087546025596
12,121,1.3162496892427522,1.1452314586977255,0.09686037949606693,9,M2,1.0,0.6235666668429334
1,11,0.6163605255802153,0.7455907606726301,0.01786378801871499,5,M2,1.0,0.3809159007241291
28,148,0.8625982228626022,1.524653719822511,0.08096771282627171,8,M1,1.2,0.817565947644053
179,41,0.1709054607926224,1.3837549439920838,0.06341415907950472,2,M3,0.8,0.6767229334851931
26,60,1.5606382554096128,1.9456580763829272,0.07655933952411631,8,M2,1.0,1.0914633145733608
49,57,1.6904890533989145,1.0666569186503956,0.03276964009209321,9,M1,1.2,0.7647490080107425
94,181,0.4785498506225365,1.1218434927958276,0.022628263281879824,6,M2,1.0,0.571458369497149
150,33,0.4827435327963955,0.5670947064682621,0.11485872288479057,6,M3,0.8,0.26114383775364713
87,6,0.17986916416179935,0.8324193923883689,0.04439334640834157,4,M4,0.6,0.21396917440023097
43,108,1.9437292633057262,0.15103512320077755,0.12205937336051491,8,M3,0.8,0.4691068141956999
21,34,1.6336544794227352,1.4096220983356103,0.1161826194856275,7,M4,0.6,0.9069945032621145
170,14,0.785336085521461,0.6920833193987259,0.03777304190000081,9,M3,0.8,0.21427416370859767
164,192,1.015625715792668,1.1266973183667262,0.13716067061811846,1,M2,1.0,1.0013597704387869
188,24,0.6547372252366502,0.5844855531808032,0.032579142799233594,8,M3,0.8,0.20653012629116424
96,58,1.2347635398119603,1.2799687806453515,0.12160040479485754,8,M2,1.0,0.7256494639304744
183,78,1.4628859834336658,0.9504067366126843,0.06887472090195994,9,M1,1.2,0.7097759652409417
2,85,0.9500001081845568,1.015535239533959,0.03562228419648269,7,M4,0.6,0.4629931561203253
190,133,1.7598289672540846,1.8909535656491196,0.14133558433074292,9,M4,0.6,1.1078440585389417
117,179,1.0823491382157389,1.4417046139353342,0.14485604809606975,8,M1,1.2,0.8154659076430933
18,87,0.37408121124784044,0.5976094976401405,0.0815922076525867,9,M4,0.6,0.020474185835743536
22,148,1.282353614091519,1.0574514537087083,0.07568443246775193,9,M1,1.2,0.5402401867320066
156,70,0.9782388352248248,0.9866783561987588,0.13611784258987725,1,M2,1.0,0.9657427540317891
29,120,1.877776539855279,1.6105999530688913,0.0934591348652158,3,M3,0.8,1.312032928522514
38,92,0.8445984497782355,1.6833747167827848,0.047245407259853794,6,M4,0.6,0.8101309601908606
107,95,0.8654449043851976,0.6385413632092782,0.06952761595964597,7,M3,0.8,0.4240398085318213
110,31,1.3364694405850595,1.660187762421849,0.1270384709865579,4,M2,1.0,1.2183851712847675
24,52,1.1012738148202132,0.4410526700529027,0.13033886302966652,2,M4,0.6,0.48500091891244873
127,58,0.8114547673230261,1.5492640536216213,0.1414953924874119,4,M1,1.2,0.885397119492203
110,68,1.98057138979217,0.5726906332225854,0.0503565242048589,6,M1,1.2,0.7743689129170496
135,189,0.6741524689988919,0.6660691990852622,0.10519338597547948,4,M4,0.6,0.49019860053282954
105,131,0.6273047047715542,1.7196888963590884,0.01957443372683676,2,M2,1.0,1.0002888487189696
185,85,1.7424124941919965,0.8981422436069643,0.11162637177374522,9,M3,0.8,0.6623377941537723
143,17,0.10640859274605546,1.9820750672269625,0.0888479566064045,1,M3,0.8,0.9569057665579814
71,80,0.4823810057193245,0.38869175682413815,0.04496725303254174,7,M3,0.8,0.09036398280794794
128,113,1.2218487076977547,0.9803631722753984,0.10164846813553663,9,M4,0.6,0.47465921900218633
107,183,0.40865600290486326,1.4916556287269789,0.028925494292141654,3,M3,0.8,0.7309973919805361
4,23,1.9730274531748175,0.11019741015916416,0.05673288154286724,6,M1,1.2,0.5818846422731286
2,65,0.9819716826010989,0.388525028566733,0.06612790383115326,9,M3,0.8,0.22451800443311992
192,140,1.2349917424250467,0.13867782388086258,0.11879920292832312,9,M2,1.0,0.23487131501906225
131,61,0.404709583699867,1.986467944227232,0.05322980291388817,4,M3,0.8,0.9247296994096926
103,53,0.6498183916566629,1.545186858600794,0.01686485129291321,8,M1,1.2,0.6558674545343798
63,142,1.2677870870908896,0.8097622857185404,0.03530369721276307,8,M3,0.8,0.5162102855706961
105,196,1.1441514092441556,0.3969413759238739,0.09513303831736228,7,M3,0.8,0.3043705865322594
97,130,1.5902914963382155,0.2717281613265563,0.012135053270787639,6,M4,0.6,0.34113276793915276
9,36,0.6115430392912007,1.1106236810467327,0.12091251811785472,3,M2,1.0,0.7213274164111111
148,36,1.3417300787424147,1.9541935045784777,0.13615681097019575,4,M3,0.8,1.2505009831489926
127,130,0.6528534609228442,1.3817607948497515,0.0793556651405606,9,M3,0.8,0.4801276769296804
45,190,1.2148299775176288,0.793762899691586,0.10906825857142881,7,M4,0.6,0.6081865423363145
154,34,1.2495588386018963,1.0516168491512277,0.07477475067179473,8,M2,1.0,0.581952237559568
65,179,0.33149431157352865,1.9979163990849587,0.05322686123207842,6,M2,1.0,0.8155446707058215
168,123,1.1424029103039055,1.085655834880456,0.033081293014714255,1,M4,0.6,0.7716991038653186
111,155,0.12268276991294674,1.931982822975076,0.08254272026886184,9,M2,1.0,0.674762891474023
12,17,1.052300427611914,0.1310872657538694,0.14018453955255855,3,M2,1.0,0.48219486618452395
136,121,1.4252915883553425,1.4698299436449278,0.13459610336387756,3,M1,1.2,1.0551107962331772
163,163,0.23838218508097855,1.2916067535049216,0.138747612055372,9,M3,0.8,0.3517465500039505
85,160,1.8835505511923516,1.4021267310689112,0.14529782841372071,4,M3,0.8,1.0299118386993698
89,191,0.9716355107799631,1.1840774695891603,0.03315011683730012,8,M1,1.2,0.6826638294692472
57,153,1.8829909236857176,0.1839358748591461,0.03051354778051643,4,M2,1.0,0.608180780575067
53,47,0.30405700501315175,0.3841714774344692,0.06988659709893362,2,M3,0.8,0.341856413957218
11,167,1.904814929397116,1.8522774136369078,0.10650361505841102,5,M2,1.0,1.278581054986573
13,16,0.30747448890815876,0.5425575158975215,0.07155714879515909,3,M2,1.0,0.3850456828232601
120,167,0.9768420170575384,1.9865808117211892,0.13492961193161884,4,M4,0.6,1.1153180229380193
161,134,1.8821849267810447,1.3912181203497722,0.11043550773054776,3,M1,1.2,1.246093745708734
180,56,0.5421455807388559,0.9442735312397506,0.09875591276246827,1,M4,0.6,0.6875936536190177
120,7,0.16609146363159472,1.8480928272284762,0.019945295847098296,4,M1,1.2,0.6983786355549542
19,127,1.6069102825536197,1.6104737602731654,0.03454695984779842,9,M2,1.0,0.8298835434447182
74,116,1.2321789115711188,0.9150336512113139,0.06994152559435417,7,M3,0.8,0.58324977584052
143,55,1.0764502665127373,0.2303266473079765,0.14669246771011826,6,M2,1.0,0.35248236339076217
69,125,0.16525243027111491,1.7497786916155516,0.056817217801720055,9,M3,0.8,0.5465882036458743
55,158,1.3411394107330057,1.5535758695808481,0.09819656475220839,4,M2,1.0,1.114717703034233
100,58,0.4260843685806731,1.6023961908523578,0.14844684464794314,6,M2,1.0,0.8111760299755323
185,57,1.8692736923889213,1.5152315921785555,0.04696350824594355,3,M3,0.8,1.2052833268459968
131,139,1.402881207043796,0.6239335298183575,0.03333338325382109,3,M4,0.6,0.6199314974260928
110,175,1.4433643872642894,1.7318068673717413,0.08648665949875996,8,M1,1.2,1.0395976994349283
124,158,0.5419025179614329,0.10424185097380663,0.08726465467159877,5,M1,1.2,0.18516502759179138
131,107,1.773432292307765,0.55082492892913,0.13906412855113318,8,M2,1.0,0.6073736717776685
19,190,1.1216918844880819,0.18846323776597182,0.013700213326824995,9,M3,0.8,0.149148701135349
137,73,1.728459937847038,0.310133267671024,0.0670328826274545,2,M1,1.2,0.7808446707491633
23,166,0.6148002021813244,1.1115203612832603,0.05372874218411604,7,M3,0.8,0.585350809928357
153,147,1.5353772548866675,0.1707867608879654,0.08994739408381289,2,M4,0.6,0.6299391397475799
36,100,1.1916771169540903,0.4446239906307211,0.011306249680493678,7,M4,0.6,0.2650418828464303
53,47,0.1919966810401051,0.5422062800425727,0.1095489331761578,3,M1,1.2,0.4671634592018718
102,70,0.8701504151692451,1.3451437297607212,0.07789856394902338,8,M3,0.8,0.6796994425884347
148,115,0.44942988373458326,0.9907589964516405,0.10809648882407102,4,M2,1.0,0.5097751816158225
37,181,0.7824298169696365,0.9709837938053707,0.07269286991048642,9,M4,0.6,0.3934573767724818
173,121,0.8283681051039226,1.5600218530894865,0.07638699664696202,4,M3,0.8,0.8076119959888035
3,77,1.002363870753931,0.9677706829412367,0.1353769619301367,2,M2,1.0,0.8550708916568889
187,198,1.24055184118408,0.762128611544288,0.03952574080742814,4,M1,1.2,0.7455300248446379
56,28,1.1848575397465786,1.9286569866482324,0.040448422832206773,5,M3,0.8,1.0241986574653934
172,92,0.17408366893949062,0.1157572879319283,0.08832672331544263,8,M4,0.6,-0.17041514056999166
19,72,1.5263095151285715,0.6802467001432292,0.10243139843761857,3,M1,1.2,0.8284082563421872
16,99,1.9034493804982597,1.2578461611214737,0.059656352687500754,9,M1,1.2,0.8669876346960446
118,175,0.7624944490714366,1.58733754850033,0.08273156342408708,9,M2,1.0,0.6053428189081526
70,73,0.44151911254269127,1.651184614041272,0.04189989629645451,3,M4,0.6,0.8395321308414907
3,183,1.126002969919232,0.18753895052482772,0.02902748712337596,8,M4,0.6,0.07380626750057209
13,94,1.4393345636638737,1.447350905559417,0.04335677100927536,6,M3,0.8,0.9823124265165928
2,16,1.3899192996025602,1.4684819225964523,0.13829222828732202,6,M2,1.0,0.9668389559390622
79,136,1.2630081972516307,0.5067509007669094,0.12225451962565045,2,M3,0.8,0.5979895779720301
185,96,0.3778412790435962,0.31427255409317484,0.029634394942709433,8,M1,1.2,0.13251900798933444
54,161,1.689967299365697,1.5244036996210741,0.01651844285612828,7,M1,1.2,0.9955943076377214
131,172,0.9086809685957491,0.5740500118508284,0.023045896058411328,2,M3,0.8,0.5141061773115189
119,8,0.520790307760553,0.10318022775898675,0.05108059258444382,4,M4,0.6,0.12598479680047867
23,134,0.26390566801988335,0.5247879467960359,0.12359026220538345,5,M4,0.6,0.18217172790286196
161,143,0.8917663184487931,0.15902921675099385,0.05499242812499603,9,M1,1.2,0.2130095751337181
157,18,1.274148789009884,0.5734547047188443,0.0359917368575803,2,M1,1.2,0.7305892694620828
81,133,1.3642176473878647,0.7365372064304597,0.0654177547641143,7,M2,1.0,0.5203685541000763
146,113,1.9292001316547878,0.6156603031221077,0.027367507127784796,5,M1,1.2,0.7932648497974881
158,138,0.39098135896113906,1.8478804276405645,0.07583035826360883,2,M1,1.2,0.9847362418255148
187,124,1.9729699638753488,0.5418126000320408,0.10457758165048288,3,M1,1.2,1.0047662073528525
59,60,1.343884173087233,0.9883161632783924,0.06163880676118468,5,M3,0.8,0.749370061309651
146,41,0.9630352096436827,1.9191124283036893,0.03430560943169951,1,M1,1.2,1.1903794840943505
48,12,1.7875690291115027,1.770479033603422,0.0734476474946267,7,M2,1.0,1.0783835145829932
62,139,1.4195115097114464,0.6875911016122465,0.11674849254675415,1,M2,1.0,0.8870006407199714
109,84,0.762562708228329,0.7203315604191906,0.02072319522976078,6,M2,1.0,0.3351336391983496
149,19,1.7797628234952771,1.2273258647679546,0.019931197083282275,6,M2,1.0,0.8794375492152121
151,49,1.3665693679571163,1.843939416433037,0.05453550352059742,1,M1,1.2,1.3810247069333152
108,163,1.427790976009017,0.11899961136602631,0.06810739023654262,7,M2,1.0,0.4507196711861646
75,91,1.8031407873634497,0.8469276051518443,0.040306057001975,8,M3,0.8,0.5679809434238026
29,87,0.9519907951412049,1.7145734240882253,0.01376748836828746,3,M3,0.8,1.1246416356514823
57,68,1.3481178013235375,0.8798929589348742,0.0407383498679312,1,M4,0.6,0.865506674760871
116,36,1.5149091411117828,1.4681042629178844,0.0709517820623268,2,M4,0.6,1.0404686637926912
158,139,0.9624861104484849,1.4146573145831844,0.021119828221071082,1,M1,1.2,1.131531978465582
99,98,0.2585590199018075,0.4903715482976978,0.11022485601015586,9,M4,0.6,0.019748495037099915
191,124,1.5657355612792854,0.9542295582972681,0.08729411821743222,4,M3,0.8,0.8973560838984818
18,167,0.19085107021238745,1.1757547543440767,0.07082163077234309,7,M3,0.8,0.41423565553650865
175,53,1.4640373632732027,1.4593795769637705,0.0826196580498033,5,M1,1.2,1.1080393917580877
172,129,1.830662896196651,1.662540299992662,0.10181283748238432,9,M4,0.6,0.8725746275899576
93,177,0.7592410969030351,1.5438731012220372,0.14927179080404984,9,M1,1.2,0.750310079167746
182,40,0.2939173917618709,0.1537917880319373,0.1185168087558031,6,M2,1.0,0.11162075079964966
112,44,0.5424415806025981,1.3742118990431642,0.08565083554753919,5,M2,1.0,0.7342873523015756
182,102,1.1683349718382456,1.044899381325779,0.11787473176778757,1,M4,0.6,0.8636281306099414
145,105,1.8910535119015641,1.190337298121815,0.07653139187234359,4,M1,1.2,1.089372534873405
62,136,1.0733371867836219,0.8086358042171661,0.05352721838192707,5,M3,0.8,0.5532510313826543
115,189,0.3142008475737229,1.4566498077151202,0.04667457889413853,9,M1,1.2,0.5268185352975893
112,127,1.2927880300610421,1.3803881730263532,0.06592709879404558,2,M2,1.0,1.0687467167881761
46,85,1.4924053798970887,1.2010243147670945,0.010319658556345626,2,M1,1.2,1.0463324703541994
56,46,0.8472389729863028,1.7370505119196977,0.03477382749979811,3,M1,1.2,1.039518268560254
117,4,1.4708767222562877,0.2936100472941149,0.027714668286824576,3,M4,0.6,0.6051015154254297
44,0,0.7171633487644605,0.671944224248539,0.1444478836885666,7,M3,0.8,0.3908552487110288
160,43,1.5992712880331854,1.040747788885373,0.019078695350484252,1,M1,1.2,1.1185378623192244
144,149,0.748037103183131,1.9213491414691173,0.08013618837964342,2,M2,1.0,1.146337428589375
197,37,0.5866034740411893,0.23673043393545648,0.1387605103731461,1,M1,1.2,0.583643438824938
3,18,1.7704446711939925,0.7404472309711905,0.09505283063996221,9,M3,0.8,0.53195077978359
147,158,1.1420995002332528,1.8591920520793048,0.07933767092092715,9,M1,1.2,0.9602753064048501
46,114,0.641796948609201,1.8061003781534102,0.11401907417331084,3,M3,0.8,0.985808614642555
142,194,1.876665090329428,1.7439665843444445,0.05947254082639852,3,M1,1.2,1.3336761211976813
197,86,1.4126172333854936,0.6859418664026294,0.03712002164556566,1,M4,0.6,0.7857606743917938
46,169,0.5193307593455777,1.7089879815269104,0.1286195442865491,5,M3,0.8,0.7999731616435818
77,122,1.2678204737262833,1.0601448826022455,0.017921502256535167,3,M1,1.2,0.9204300354767176
123,81,1.7536817794491468,1.2775798036804886,0.12309115847217304,2,M1,1.2,1.28371171387946
74,153,1.422690970826109,0.5537673203756512,0.024471252593609112,3,M1,1.2,0.6940669697982854
102,140,0.5650423864442479,1.442680388946292,0.09757950290697658,8,M1,1.2,0.7212515635813732
136,57,1.3328118245195781,0.7226244980857145,0.0767866260116625,8,M1,1.2,0.4832521972826532
89,145,1.2764028081683816,0.7533728096292378,0.1497957637890913,1,M2,1.0,0.8721444299132869
143,66,1.6596029607995084,1.3099526345777934,0.06430890855482582,2,M4,0.6,1.1725655638054648
68,121,0.43845193429372964,0.5556806521307347,0.14402013770794406,1,M2,1.0,0.5015693322571623
60,86,1.4293058673025838,0.5264335741670515,0.06652927055325411,8,M1,1.2,0.48304208819789424
137,130,0.15200431505403383,0.8014095909325473,0.10543806872825873,1,M3,0.8,0.4899732277057103
49,54,1.4227330712079584,1.5783208876125439,0.10011257763833195,6,M3,0.8,0.8472211957678776
2,88,1.9248308774832583,0.5268958932199835,0.022103273266442278,8,M2,1.0,0.5937507678304788
106,57,0.4313377058742731,1.595904942051941,0.11407121457569047,8,M2,1.0,0.6469965823883018
112,62,0.6914695683561168,1.421650026613025,0.03921346549432379,7,M2,1.0,0.6677534562119443
93,90,1.2074559868542474,1.390251772893284,0.0643817324194024,8,M4,0.6,0.6407813613500396
117,51,1.4915505871287857,1.00203578005548,0.11950810459485257,8,M4,0.6,0.5288815401054687
197,125,0.7543056417686153,1.5171868833827673,0.14220391613528502,3,M3,0.8,0.8791247150181106
80,23,1.3620920565662615,0.12568708819737015,0.08837251186897842,2,M2,1.0,0.5576198299459353
108,71,1.8086297058190328,0.6806537905143015,0.08271383014259542,4,M4,0.6,0.7885588685581234
50,8,1.4804616957260976,1.3903611812652474,0.08068927835391101,5,M2,1.0,0.9616963285426928
146,109,1.4509431634442638,1.975861306104037,0.1243190574443856,2,M2,1.0,1.4072374799744527
169,164,0.8257442509915702,0.10477724806012431,0.14903625118760025,8,M4,0.6,-0.013168537517033896
34,93,1.8317156867925817,1.0689473035640449,0.09870274612892778,8,M1,1.2,0.8968227654541125
45,116,0.6269135897260477,1.8552892151703462,0.06300713970767462,4,M1,1.2,1.0259335505957028
153,82,0.4900326775774313,1.74072483115168,0.0406130040136321,5,M2,1.0,0.7570923535738389
68,180,0.7920254740803573,0.14395877003340068,0.037834968548268594,5,M3,0.8,0.18654736264461194
92,79,1.3352968194031387,1.1061604419663018,0.12986114022460754,5,M4,0.6,0.7601473210993283
63,151,1.737188173769563,0.10814549269217377,0.14892928808535263,9,M1,1.2,0.48123928325951004
164,148,0.35094968645990243,1.6001924016415134,0.10771866165892359,9,M4,0.6,0.4528108800293517
48,99,1.6462241367943098,0.686862199969757,0.14381605290031332,4,M4,0.6,0.7756073425953106
148,39,1.6443644498710908,1.5546222576390483,0.058999374643004594,1,M2,1.0,1.292859875572041
73,102,1.2151467775211635,1.8951073492367865,0.09786333268126451,8,M1,1.2,1.0554097481024496
191,61,1.5452310851982487,1.9545616028947819,0.08163583750026089,1,M4,0.6,1.362983389387036
4,197,0.44557332648801595,1.798811243668465,0.07748254210070603,7,M3,0.8,0.6382419905020933
99,68,0.4222134015593555,0.4878725610324357,0.0985323090624588,4,M2,1.0,0.3565173912659394
69,141,1.7393200648445815,0.4697403228631941,0.053447434028069715,1,M2,1.0,0.9350998962185476
89,108,1.0464820307456772,1.2889828224838327,0.09968712742142553,4,M1,1.2,0.9342441911649445
3,169,0.5672807070804132,1.133701996271154,0.10420061443553497,7,M2,1.0,0.46326302096808086
125,177,1.4085876794520151,0.11811575482256281,0.12705586664387425,8,M1,1.2,0.46091222359717676
38,188,1.7945628171750199,0.8442819671875254,0.11226739858332402,2,M4,0.6,0.9206322733695078
162,3,1.3014130272940747,1.8227129104826332,0.05476842483751312,9,M3,0.8,0.9021203924489705
128,71,0.7599555815860327,1.8068821359477376,0.07311200451104645,5,M1,1.2,1.0469196195275108
23,16,1.0181517540567275,0.48742307978246624,0.026852907569325575,8,M4,0.6,0.28585151603197917
56,113,1.529311975796145,0.8257298313987954,0.04602117926709466,2,M4,0.6,0.7871703030657868
99,84,0.2282523348575363,1.164695420892557,0.08293230839183008,2,M4,0.6,0.6496976824458585
69,56,0.5126125803172403,1.7202901036752263,0.02410650932103347,4,M2,1.0,0.8653628389955261
40,106,0.9789080546339496,1.1107894345585618,0.08988488141196302,4,M3,0.8,0.67642518541292
181,47,1.2480578317844875,1.9395796436797663,0.06463908123747693,3,M3,0.8,1.1879955392884476
173,171,0.7444146229804164,1.6181990621769873,0.014867278562333386,5,M3,0.8,0.7378253736982567
59,172,0.6669427515527733,1.9108745586593818,0.07082270342550576,2,M1,1.2,1.1592051691986054
107,116,0.17862997182947046,1.4898352149150522,0.0493596247028807,1,M3,0.8,0.8234556612712983
187,160,0.16194336689775032,1.7674858647888068,0.019376832386753324,4,M4,0.6,0.7413902317574371
56,30,0.6295202231753686,1.678907205517914,0.05107178059528111,6,M2,1.0,0.7819868036291363
30,111,1.1079615901701318,0.5822931153081432,0.0511733173216475,6,M3,0.8,0.40487250469861946
83,46,1.157105843246282,0.5361192045631106,0.059710313884618484,2,M4,0.6,0.5511201521373338
151,133,1.0386522364470507,1.74232850836779,0.06130649568454607,6,M3,0.8,0.9329239899720466
35,107,0.8787732996053851,0.26088770128861355,0.07016801067035418,4,M1,1.2,0.4916084980122596
157,71,0.5793540195965095,0.8762708489294905,0.022874137881437873,1,M4,0.6,0.6329881419540814
151,70,0.861319420026286,1.6592497635425623,0.010738889518481422,1,M1,1.2,1.0746123043386437
107,161,0.36364393423247565,1.64515473049823,0.11304102020795359,2,M2,1.0,0.8915683831371113
105,107,0.3189925351494699,0.36368734029251215,0.057228502919799314,4,M2,1.0,0.2410628417226061
157,52,0.6698921879462036,1.0266486216286979,0.09590564856404363,8,M1,1.2,0.4243576958103166
85,141,1.9911627132117173,1.0116815651777487,0.052984874790646015,3,M3,0.8,1.0636127400063589
134,15,0.720344200281157,0.715070759634515,0.14778622766243513,5,M1,1.2,0.5588004168189412
162,170,1.8792671416746998,1.8426441756222396,0.0541594586043386,3,M4,0.6,1.369401523464119
182,115,0.8452980769586186,1.3409234628108906,0.09470621635291818,8,M1,1.2,0.6286056260913371
13,72,0.9341189832792578,1.962356230704304,0.04079597480615789,4,M1,1.2,1.1181952152149648
119,73,1.614419478084236,0.22685580057084176,0.08249233297277357,8,M2,1.0,0.3539304229129221
137,80,0.27791282215016777,0.8492653285307703,0.09110631293384404,8,M4,0.6,0.1695117043763794
79,11,0.44639531482791506,1.6867613679877402,0.035595365549697534,9,M2,1.0,0.6158600411235369
143,127,1.9502965034529078,0.9031027715031025,0.027311756937719894,2,M4,0.6,0.9827678124510774
181,69,1.0612429459253199,0.597568251382316,0.14630418062049977,7,M2,1.0,0.4321984454678584
105,146,0.18418839619639757,1.9958343342025036,0.13505746614231015,1,M2,1.0,0.9961518745252758
69,40,0.19002339280649597,1.7589372904343963,0.10240939849006037,4,M3,0.8,0.755026655108717
43,180,1.8237572991770463,1.1382999564689522,0.13054759797573562,4,M2,1.0,1.0780013394739991
72,156,1.7593936701615636,1.1672475488685543,0.0233784522193606,4,M2,1.0,1.0474134035234994
44,197,0.9709583031956901,0.11303962511654114,0.11211267476473612,7,M3,0.8,0.16522694639182625
183,58,0.4101219632947376,1.9638897036779126,0.049984608350354225,5,M4,0.6,0.7649791246057687
106,88,1.6775407520887113,1.631960807624234,0.08552904679066224,5,M3,0.8,1.2149788865106612
83,191,0.7167402038313359,0.16978578313479484,0.11707394857393434,3,M1,1.2,0.430268501074852
81,23,0.8962109574598811,0.43502736510239726,0.014687106220175071,5,M3,0.8,0.40790081002133327
106,143,1.3967051201937042,1.659959337565107,0.10727734535386316,5,M3,0.8,0.9833525031288158
184,179,0.7714568714745434,0.2650445417167253,0.07088135066624157,8,M2,1.0,0.1889868193073269
20,79,1.2944728607267568,1.8893928822681776,0.07155420206293626,2,M2,1.0,1.316789958644742
195,133,1.7820371498409102,1.9997930180861878,0.13701893400925358,8,M2,1.0,1.2059271653189356
177,164,1.6150092106715073,1.7842223382025553,0.13036309403015398,4,M4,0.6,1.0963448443906532
160,131,0.8250610403476047,1.5039175797792819,0.018054724265858035,9,M2,1.0,0.5627191702238625
6,91,0.6470794539370961,1.025836467220669,0.09656416032616999,8,M3,0.8,0.43111104988315546
69,165,0.6424698526051621,0.25661619506000977,0.07101846305103147,5,M4,0.6,0.12098942296254486
126,168,0.7623231857155077,1.4878478405001836,0.026494025003877993,5,M2,1.0,0.9137300898611067
142,91,1.0376822747770673,0.8540437926529842,0.12914719408037803,9,M4,0.6,0.4444823497238053
159,80,0.8915352133184918,1.1834343991786815,0.020011550226678387,5,M2,1.0,0.6254876529393941
147,141,0.35270763987654985,0.6574419046690935,0.014493635337367278,9,M1,1.2,0.17916161583249776
142,70,0.4105661308344257,0.5600964180780088,0.03765217559346218,6,M3,0.8,0.22982676227549653
175,178,0.7515662578565484,0.7161642214281694,0.052473095924012926,1,M3,0.8,0.7026197121833277
198,64,1.1679217901118288,1.6462732444860546,0.018523308839842146,8,M3,0.8,0.6533005132253804
148,51,1.2260615052536399,0.9103339263031638,0.09978360427445945,1,M1,1.2,0.9803310460106466
169,29,1.023793423303597,0.6922450327288415,0.07120100338541714,2,M3,0.8,0.6195308558097301
153,184,1.5036741742942776,0.9226437548223495,0.06770644062529187,6,M3,0.8,0.7359543952417258
119,98,1.5007726986377996,0.16134599529828977,0.03034770275459934,5,M4,0.6,0.3455610661172525
127,157,0.9124921962060383,1.792148137349228,0.0712904717092173,2,M4,0.6,1.1147091221365273
141,97,0.3364375404457941,1.1483469624170688,0.06462323222655703,6,M2,1.0,0.5080387642929854
56,41,1.107332062557534,0.2991698315292638,0.06370998078897207,7,M3,0.8,0.2036101090013932
164,138,0.8247912215882819,0.6479731707033569,0.040599381662043736,3,M2,1.0,0.44933787412750903
57,26,0.36205368055103626,1.9687502228677716,0.023221226870922866,8,M4,0.6,0.652642002908332
20,151,1.9654526989331946,1.2268091101674539,0.04649911038987191,4,M1,1.2,1.108865093925284
81,166,0.8025352396321942,0.6536692851097063,0.10341782308467352,9,M4,0.6,0.25262177652890505
68,71,1.2890158952803388,0.9100567565953889,0.020209281147446037,7,M2,1.0,0.5778434174621683
130,17,1.0312448365395335,0.5911020809271363,0.0635254217742652,3,M1,1.2,0.7277525851702364
86,76,0.3713737305118556,0.16042808852712526,0.08201267228852935,5,M1,1.2,0.2570515212402872
164,44,0.2055328844078841,1.6998570610889028,0.14484125376478868,9,M1,1.2,0.6256217377367849
48,114,1.288961888655722,0.6557094192451923,0.12813550029404872,9,M2,1.0,0.41807841363580234
146,86,0.5693415536609826,1.6929804038245226,0.13832586658219195,8,M1,1.2,0.7278527948812087
114,139,0.5629425992660585,1.0092584267564544,0.12480021580927583,8,M4,0.6,0.3420349351965374
88,176,1.91825476044959,0.4474998102004917,0.09247604098381582,9,M4,0.6,0.41822706992302333
84,158,0.9773692781914536,1.6235505170888513,0.13051015263448174,5,M2,1.0,0.9909572049229871
127,91,0.15590952635130956,0.8165118140060095,0.08913464313488978,9,M4,0.6,0.07165538662516785
139,21,0.7457011587846328,1.4446854568325789,0.06008471902585985,6,M2,1.0,0.7225354723715971
188,171,1.2105339302792306,1.6907363711545915,0.06212788008668283,6,M2,1.0,0.944505821190897
168,91,0.7242780951825295,1.929672747053322,0.08916463986433774,6,M1,1.2,0.9728327823719731
160,191,0.15101871266487038,0.2630476119138597,0.12332154718166985,7,M2,1.0,0.07095935701633602
177,76,0.9441914043867972,0.11593431549683093,0.02871137634959592,9,M4,0.6,-0.013406032417420471
116,24,0.30122203873207787,1.1420074648926501,0.015497130748400251,3,M2,1.0,0.5930876735151777
195,107,1.2764040468591384,0.6020578275625001,0.12053960766175283,6,M1,1.2,0.6007299205671469
126,178,1.2772154904231072,0.9912934005127949,0.10066288969134132,5,M2,1.0,0.7568563457075088
70,134,0.17174236523696135,0.23805150559660418,0.12498344281952664,4,M1,1.2,0.25026413580443696
85,108,0.6522658970388168,1.0530191886793834,0.14673471377901312,8,M1,1.2,0.40236361515974584
